"Lead Id","Lead Source","First Name","Last Name",Email,Phone,"Street Line1","Street Line2",Apartment,City,State,Zip,Comments,"Dealer Code","Dealer Name","Model Year",Make,Model,Trim,Vin,"Vehicle Stock","Vehicle Doors","Vehicle Bodystyle","Vehicle Transmission","Vehicle Interior Color","Vehicle Exteriorcolor","Vehicle Preference","Vehicle Image Tag","Vehicle Price","Vehicle Price Comments","Vehicle Option Name","Vehicle Manufacturer Code","Vehicle Weighting","Vehicle Option Method","Vehicle Option Down Payment","Vehicle Option Monthly Payment","Vehicle Option Total Payment","Trade in Year","Trade in Make","Trade in Model","Trade in Vin","Trade in Units","Trade in Unit Value","Finance Balance","Type of Mode","Trade in Zip","Tradein Vehicle Condition","Estimated Owed","Time Frame Description","Time Frame Earliestdate","Time Frame Latest Date","Additional Details","Lead Status","Vehicle Type","Created At","Updated At"
1cf26aa9-07d3-4789-92e8-ec7ed4f1ed31,t3,Tom,King,tking402@gmail.com,,,,,,,51503,"Type: Lease | MSRP: $56240 | Down Payment: $5624 | Dealer Discount: $0 | Adjusted Capitalized Costs: $50,616 | Annual Mileage: 5000 | Terms:36 | Estimated Monthly Payment: $781  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Giulia,"Giulia Tributo Italiano (Limited Edition)",ZARFANAN7S7690151,,,Sedan,"8-Speed Automatic 8HP50 Transmission",,PG4,,,56240,,,,,Lease,5624,781,"50,616",,,,,,,,,,,,,,,t3-usr-x,success,New,"2025-08-12 20:22:55","2025-08-12 20:22:55"
280350c3-50d7-4acb-9260-e369ccaa6842,t3,Valerii,Lolin,vl@vlcargoexpress.com,"(848) 236-8282",,,,,,33626,"|Prequal Checked|Down Payment: $20000 | Dealer Discount: $0 | Adjusted Capitalized Costs: $71,565 | Terms:72 | Finance Monthly Payment: $1,199  | ",69322,"Alfa Romeo of Omaha",2024,"Alfa Romeo",Giulia,"Giulia Quadrifoglio Supersport",ZARFAMEV7R7690052,,,Sedan,"8-Speed Automatic 8HP75 Transmission",,"Milano White Exterior Paint",,,91565,,,,,Finance,20000,"1,199","71,565",,,,,,,,,,,,,,,t3-usr-x,success,New,"2025-08-18 00:38:46","2025-08-18 00:38:46"
a0b5295f-3636-4ec0-99ac-7e77a5801014,t3,Robert,Howard,rhoward@farmersagent.com,"(605) 338-1472",,,,,,57106,"|Prequal Checked|Type: Lease | MSRP: $43725 | Actual Trade-in Value:  $10260 | Adjusted Trade-in Value: $3760 | Estimate owed: $6500 |  Total Incentives Amount: $0 | Customer adjusted Trade-in Value: $3760 | Down Payment: $4373 | Dealer Discount: $0 | Adjusted Capitalized Costs: $35,592 | Annual Mileage: 5000 | Terms:48 | Estimated Monthly Payment: $509  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Tonale,Tonale,ZASNATAN7S3091188,,,Utility,"9-Speed 948TE/9HP Automatic Transmission",,PRR,,,43725,,,,,Lease,4373,509,"35,592",2019,Kia,Forte,,58000,10260,,,57106,average,6500,,,,t3-auto,success,New,"2025-08-19 12:13:26","2025-08-19 12:13:26"
1a248215-bc03-46ac-a695-0abfcec8bb09,t3,Patrick,GarciaStrickland,prostravinsky@gmail.com,"206 3519522",,,,,,78258,"Down Payment: $16000 | Dealer Discount: $0 | Adjusted Capitalized Costs: $72,165 | Terms:72 | Finance Monthly Payment: $1,209  | ",69322,"Alfa Romeo of Omaha",2024,"Alfa Romeo",Giulia,"Giulia Quadrifoglio",ZARFAMEVXR7689767,,,Sedan,"8-Speed Automatic 8HP75 Transmission",,PRR,,,88165,,,,,Finance,16000,"1,209","72,165",,,,,,,,,,,,,,,t3-ideal,success,New,"2025-08-27 14:50:13","2025-08-27 14:50:13"
bd04f82a-780b-4a5c-bdbd-e9465a38fe0f,t3,james,heintz,fanman77897@gmail.com,"360 7334614",,,,,,98229,"Down Payment: $4303 | Dealer Discount: $0 | Adjusted Capitalized Costs: $38,727 | Annual Mileage: 5000 | Terms:48 | Estimated Monthly Payment: $591  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Tonale,Tonale,ZASNATAN2S3090577,,,Utility,"9-Speed 948TE/9HP Automatic Transmission",,PW1,,,43030,,,,,Lease,4303,591,"38,727",,,,,,,,,,,,,,,t3-auto,success,New,"2025-09-02 07:34:42","2025-09-02 07:34:42"
ffd3038a-8986-4019-8a5b-b6b90fa44b58,t3,Terry,Joyer,tjoyer@charter.net,"541 3992081",,,,,,97031,"Down Payment: $4193 | Dealer Discount: $0 | Adjusted Capitalized Costs: $37,737 | Annual Mileage: 5000 | Terms:48 | Estimated Monthly Payment: $576  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Tonale,Tonale,ZASNATAN9S3094254,,,Utility,"9-Speed 948TE/9HP Automatic Transmission",,PW1,,,41930,,,,,Lease,4193,576,"37,737",,,,,,,,,,,,,,,t3-ideal,success,New,"2025-09-10 00:34:40","2025-09-10 00:34:40"
81fb0f51-536e-475e-a2c2-2d190c4ee0e7,ore,"Kelvin ",Darko,kellyballing03@gmail.com,,,,,,,68154,"Customer is interested to learn more about home delivery.Dealer Discount: $0 | Est. Net Price:90,375  | ",69322,,2024,"Alfa Romeo",Giulia,"Giulia Quadrifoglio",ZARFAMEV8R7684874,,,Sedan,"8-Speed Automatic 8HP75 Transmission",,"Misano Blue Metallic Exterior Paint",,,90375,,,,,Cash,,,"90,375",,,,,,,,,,,,,,,auto,success,New,"2025-09-13 01:15:02","2025-09-13 01:15:02"
8636359f-a0ad-4335-822e-569a81dd2f65,t3,Heidi,Mccullough,heidimike6@gmail.com,"352 4264560",,,,,,34471,"Down Payment: $4193 | Dealer Discount: $0 | Adjusted Capitalized Costs: $37,737 | Annual Mileage: 5000 | Terms:48 | Estimated Monthly Payment: $576  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Tonale,Tonale,ZASNATAN9S3094254,,,Utility,"9-Speed 948TE/9HP Automatic Transmission",,PW1,,,41930,,,,,Lease,4193,576,"37,737",,,,,,,,,,,,,,,t3-auto,success,New,"2025-09-13 20:27:09","2025-09-13 20:27:09"
2fd5241e-e905-4479-a076-735977626bbc,t3,Harshavardhan,Reddy,Harshareddy.mech@gmail.com,"(214) 364-9834",,,,,,78727,"|Prequal Checked|Down Payment: $5624 | Dealer Discount: $0 | Adjusted Capitalized Costs: $50,616 | Annual Mileage: 5000 | Terms:42 | Estimated Monthly Payment: $720  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Giulia,"Giulia Tributo Italiano (Limited Edition)",ZARFANAN7S7690151,,,Sedan,"8-Speed Automatic 8HP50 Transmission",,PG4,,,56240,,,,,Lease,5624,720,"50,616",,,,,,,,,,,,,,,t3-usr-x,success,New,"2025-09-20 18:45:16","2025-09-20 18:45:16"
880a5efd-89c7-45dd-844f-b72faf9711c2,t3,Bill,Hasenohr,chelsey.hasenohr@gmail.com,"402 7301771",,,,,,68150,"Down Payment: $5869 | Dealer Discount: $0 | Adjusted Capitalized Costs: $50,816 | Annual Mileage: 5000 | Terms:39 | Estimated Monthly Payment: $600  | ",69322,"Alfa Romeo of Omaha",2025,"Alfa Romeo",Stelvio,"Stelvio Tributo Italiano (Limited Edition)",ZASPAKBN2S7D94943,,,Utility,"8-Speed Automatic 8HP50 Transmission",,PRR,,,58685,,,,,Lease,5869,600,"50,816",,,,,,,,,,,,,,,t3-ideal,success,New,"2025-09-22 09:54:28","2025-09-22 09:54:28"
da42c2c4-38cc-4ce2-8ddb-82c01cc3ba7f,ore,"Shante ","Williams ",shanteomw85@gmail.com,"(773) 241-1330",,,,,,51105,"Customer is interested to learn more about home delivery. |  Program Name -National Lease Cash Amount $800,  Total Incentives Amount: $800 | Down Payment: $6247 | Dealer Discount: $0 | Adjusted Capitalized Costs: $55,423 | Annual Mileage: 5000 | Terms:39 | Estimated Monthly Payment: $719  | Prequal Checked",69322,,2025,"Alfa Romeo",Stelvio,Stelvio,ZASPAKAN7S7D98813,,,Utility,"8-Speed Automatic 8HP50 Transmission",,PG4,,,62470,,,,,Lease,6247,719,"55,423",,,,,,,,,,,,,,,auto,success,New,"2025-09-24 06:35:02","2025-09-24 06:35:02"
18195b2d-f4a9-414d-a54a-9c23d0583601,t1,Shante,Williams,shanteomw85@gmail.com,,,,,,,51105,"Prequalification Checked ",69322,"Alfa Romeo of Omaha",2025,"alfa romeo",Stelvio,,ZASPAKAN7S7D98813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uexp-Prequal,success,New,"2025-09-24 08:52:11","2025-09-24 08:52:11"
275042a2-d3ec-44dd-a080-5f21a37fbb89,t3,DANIEL,GOMEZ,danielgomez9203@gmail.com,"(813) 859-2888",,,,,,68046,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603| Credit App: Dt - Initiated. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2022,"ALFA ROMEO",Stelvio,"Veloce Ti ",ZASPAKBN9N7D26806,0,,Utility,Automatic,,Black,,,30670,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603| Credit App: Dt",,,,finance,3067,486,27603,0,,,,,,,dt,,,,,,,uexp,success,cpo,"2025-02-28 10:02:00","2025-02-28 10:02:00"
e9f06451-b3e0-476d-9004-3fda37b9199b,t3,DANIEL,DANIEL,danielgomez9203@gmail.com,"(813) 859-2888",,,,,,68154,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2022,"ALFA ROMEO",Stelvio,"Veloce Ti ",ZASPAKBN9N7D26806,0,,Utility,Automatic,,Black,,,30670,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603",,,,finance,3067,486,27603,0,,,,,,,,,,,,,,auto,success,cpo,"2025-02-28 10:02:00","2025-02-28 10:02:00"
ac105ff0-bca3-44a0-89ec-22862480330e,t3,DANIEL,DANIEL,danielgomez9203@gmail.com,"(813) 859-2888",,,,,,68154,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2022,"ALFA ROMEO",Stelvio,"Veloce Ti ",ZASPAKBN9N7D26806,0,,Utility,Automatic,,Black,,,30670,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603",,,,finance,3067,486,27603,0,,,,,,,,,,,,,,auto,success,cpo,"2025-02-28 11:02:00","2025-02-28 11:02:00"
809023c2-aa4d-47fb-9d5f-939e719d076b,t3,DANIEL,DANIEL,danielgomez9203@gmail.com,"(813) 859-2888",,,,,,68154,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2022,"ALFA ROMEO",Stelvio,"Veloce Ti ",ZASPAKBN9N7D26806,0,,Utility,Automatic,,Black,,,30670,"Type: Finance | Internet Price: $30670 | Trade-in Value: $0 | Down Payment: $3067 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $27603 | Monthly Payment: $486 | Est. Net Price: $27603",,,,finance,3067,486,27603,0,,,,,,,,,,,,,,auto,success,cpo,"2025-02-28 12:02:00","2025-02-28 12:02:00"
d6d03d0a-6c20-41af-b52f-c85fae84616a,t3,Ashlyn,Parker,ashlynmarieparker01@gmail.com,"(479) 217-7374",,,,,,68154,"Type: Finance | Internet Price: $12170 | Trade-in Value: $0 | Down Payment: $1217 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $10953 | Monthly Payment: $193 | Est. Net Price: $10953. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2017,"ALFA ROMEO",Giulia,"Ti ",ZARFAECN0H7545104,0,,Sedan,Automatic,,White,,,12170,"Type: Finance | Internet Price: $12170 | Trade-in Value: $0 | Down Payment: $1217 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $10953 | Monthly Payment: $193 | Est. Net Price: $10953",,,,finance,1217,193,10953,0,,,,,,,,,,,,,,uexp,success,used,"2025-03-18 01:03:00","2025-03-18 01:03:00"
70c8396d-eec8-49d8-b2db-21a1e5d1fce0,t3,Pablo,Perez,pablo.25perez@icloud.com,"(308) 267-4816",,,,,,68127,"Type: Finance | Internet Price: $17456 | Trade-in Value: $0 | Down Payment: $1745 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $15711 | Monthly Payment: $277 | Est. Net Price: $15711| Credit App: Dt - Initiated. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2019,"ALFA ROMEO",Stelvio,"Ti Sport ",ZASPAKBNXK7C39394,0,,Utility,Automatic,,Black,,,17456,"Type: Finance | Internet Price: $17456 | Trade-in Value: $0 | Down Payment: $1745 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $15711 | Monthly Payment: $277 | Est. Net Price: $15711| Credit App: Dt",,,,finance,1745,277,15711,0,,,,,,,dt,,,,,,,uexp,success,used,"2025-03-20 11:03:00","2025-03-20 11:03:00"
2d9828f2-e0d4-4fa2-afca-27c0b2109748,t3,BYAOMBE,MAYANI,Byaombemayani@gmail.com,"(402) 218-9405",,,,,,68127,"Type: Finance | Internet Price: $12170 | Trade-in Value: $0 | Down Payment: $1217 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $10953 | Monthly Payment: $193 | Est. Net Price: $10953| Credit App: Dt - Initiated. Customer is interested to learn more about home delivery. Customer would like to get the delivery by dealership on 04/10/2025 at 10:15 AM.",69322,"Alfa Romeo of Omaha",2017,"ALFA ROMEO",Giulia,"Ti ",ZARFAECN0H7545104,0,,Sedan,Automatic,,White,,,12170,"Type: Finance | Internet Price: $12170 | Trade-in Value: $0 | Down Payment: $1217 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $10953 | Monthly Payment: $193 | Est. Net Price: $10953| Credit App: Dt",,,,finance,1217,193,10953,0,,,,,,,dt,,,,,,,uexp,success,used,"2025-04-07 12:04:00","2025-04-07 12:04:00"
fc2950e3-50f8-4e90-9147-803c94940090,t3,William,Bishop,dawgsdominate10@gmail.com,"(678) 630-5943",,,,,,68154,"Type: Finance | Internet Price: $28139 | Trade-in Value: $0 | Down Payment: $2813 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $25326 | Monthly Payment: $446 | Est. Net Price: $25326| Credit App: Dt - Initiated. Customer is interested to learn more about home delivery.Customer is interested in following Service & Protection plans:-  Finance - Maximum Care, ",69322,"Alfa Romeo of Omaha",2021,"ALFA ROMEO",Stelvio,"Ti Sport ",ZASPAKBN9M7D19286,0,,Utility,Automatic,,Black,,,28139,"Type: Finance | Internet Price: $28139 | Trade-in Value: $0 | Down Payment: $2813 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $25326 | Monthly Payment: $446 | Est. Net Price: $25326| Credit App: Dt",,,,finance,2813,446,25326,0,,,,,,,dt,,,,,,,uexp,success,cpo,"2025-04-30 06:04:00","2025-04-30 06:04:00"
83ef358f-bf4b-432f-9937-acda109c26cc,t3,William,Bishop,dawgsdominate10@gmail.com,"(678) 630-5943",,,,,,68154,,69322,"Alfa Romeo of Omaha",2021,"ALFA ROMEO",Stelvio,"Ti Sport ",ZASPAKBN9M7D19286,0,,Utility,Automatic,,Black,,,28139,"Type: Finance | Internet Price: $28139 | Trade-in Value: $0 | Down Payment: $2813 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $25326 | Monthly Payment: $446 | Est. Net Price: $25326| Credit App: Dt",,,,finance,2813,446,25326,0,,,,,,,dt,,,,,,,uexp,success,cpo,"2025-04-30 06:04:00","2025-04-30 06:04:00"
e0ecfb0e-8df3-488d-9b77-e5c3da7ae324,t3,Thomas,Pawlowski,124722@gmail.com,"(816) 922-0276",,,,,,80924,"Type: Finance | Internet Price: $31426 | Trade-in Value: $0 | Down Payment: $3142 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $28284 | Monthly Payment: $498 | Est. Net Price: $28284. Customer is interested to learn more about home delivery.",69322,"Alfa Romeo of Omaha",2023,"ALFA ROMEO",Stelvio,"Veloce ",ZASPAKBN5P7D63595,0,,Utility,Automatic,,Black,,,31426,"Type: Finance | Internet Price: $31426 | Trade-in Value: $0 | Down Payment: $3142 | Additional Discount: $0 | Term Duration: $72 | Annual Percentage Rate: 8.16 | Finance Amount: $28284 | Monthly Payment: $498 | Est. Net Price: $28284",,,,finance,3142,498,28284,0,,,,,,,,,,,,,,auto,success,cpo,"2025-08-24 10:08:00","2025-08-24 10:08:00"
17fda45d-5106-412a-8ff8-442ce9c93508,t3,Thomas,Fay,llllthomasfay@gmail.com,"(469) 352-0347",,,,,,54494,"Prequal Checked | Type: Finance | Internet Price: $30474 | Trade-in Value: $0 | Down Payment: $3047 | Additional Discount: $0 | Term Duration: Terms:72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27427 | Monthly Payment: $483 ",69322,"Alfa Romeo of Omaha",2023,"ALFA ROMEO",Stelvio,"Veloce ",ZASPAKBN5P7D63595,0,,Utility,Automatic,,Black,,,30474,"Prequal Checked | Type: Finance | Internet Price: $30474 | Trade-in Value: $0 | Down Payment: $3047 | Additional Discount: $0 | Term Duration: Terms:72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27427 | Monthly Payment: $483",,,,Finance,3047,483,27427,0,,,,,0,,,,,,,,,t3-auto,success,cpo,"2025-09-23 04:09:00","2025-09-23 04:09:00"
fa1c8dd8-8e53-48b7-ac5e-6d08401c47e0,t3,TIA,Brown,Tlachell81@yahoo.com,"(402) 213-8580","11002 Girard Street",,,Omaha,NE,68142,"Type: Finance | Internet Price: $31100 | Trade-in Value: $0 | Down Payment: $3110 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27990 | Monthly Payment: $493 | Est. Net Price: $27990| Credit App: Dt - Initiated. Customer is interested to learn more about home delivery.  would like to get the delivery by home on 07/18/2025 at 3:00 PM.",69322,"Alfa Romeo of Omaha",2021,maserati,Levante,GranLusso,ZN661XUL7MX363850,0,,Utility,Automatic,,White,,,31100,"Type: Finance | Internet Price: $31100 | Trade-in Value: $0 | Down Payment: $3110 | Additional Discount: $0 | Term Duration: 72 Months | Annual Percentage Rate: 8.16 | Finance Amount: $27990 | Monthly Payment: $493 | Est. Net Price: $27990| Credit App: Dt",,,,finance,3110,493,27990,0,,,,,,,dt,,,,,,,uexp,success,used,"2025-06-26 08:06:00","2025-06-26 08:06:00"
